"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2023,1,43,2,"TQRMNORPWHKOMMCDEFIAH00775786",1,2,6,2,29,1,3,30000,1,1,0,2,"Media",NA,NA,470,847,2,"Servicio domestico","No calificados","55314"
2023,1,43,3,"TQRMNORUWHLMKOCDEFJAH00714730",1,1,1,2,46,1,3,160000,0,0,0,0,"Ninguna",NA,NA,279,350,6,"Ensenanza","Técnicos","41332"
2023,1,43,3,"TQRMNORUWHLMKOCDEFJAH00714730",1,3,3,2,27,1,3,180000,0,0,0,0,"Ninguna",NA,NA,279,355,6,"Servicios sociales y de salud","Profesionales","40311"
2023,1,43,13,"TQRMNOQPRHKMMNCDEGJBF00777401",1,3,3,2,39,1,3,70000,1,1,0,2,"Media",NA,NA,662,695,3,"Servicios financieros, de alquiler y empresariales","Técnicos","40312"
2023,1,42,10,"TQRMNOQWRHJOMLCDEGGFB00795982",1,4,4,1,26,1,3,120000,0,1,0,1,"Baja",NA,NA,555,797,3,"Comercio","No calificados","30314"
2023,1,44,91,"TQRMNORXPHJMKQCDEOHCH00795985",1,1,1,2,25,1,3,75000,1,1,0,2,"Media",NA,NA,112,121,3,"Servicio domestico","No calificados","55314"
2023,1,44,91,"TQRMNORXPHJMKQCDEOHCH00795985",1,2,2,1,28,1,3,160000,0,1,0,1,"Baja",NA,NA,112,125,3,"Industria manufacturera","Operativos","80313"
2023,1,44,91,"TQRMNOSRRHJOKRCDEOHCH00795586",1,1,1,1,64,1,2,40000,1,0,1,2,"Media",NA,NA,133,131,1,"Construccion","Operativos","72113"
2023,1,44,91,"TQRMNOSRRHJOKRCDEOHCH00795586",1,2,8,1,56,1,2,40000,1,0,1,2,"Media",NA,NA,133,137,1,"Comercio","Operativos","30113"
2023,1,44,91,"TQRMNOSQPHMOKUCDEOHCH00803174",1,1,1,1,44,1,3,180000,0,1,0,1,"Baja",NA,NA,150,155,3,"Servicios financieros, de alquiler y empresariales","Operativos","34323"
2023,1,44,91,"TQRMNOPUQHKNKRCDEOHCH00781475",1,1,1,1,53,1,3,136000,0,1,0,1,"Baja",NA,NA,142,148,3,"Construccion","Operativos","72313"
2023,1,44,91,"TQRMNOXUSHLOKRCDEOHCH00720262",1,1,1,1,33,1,3,60000,1,0,1,2,"Media",NA,NA,284,282,3,"Construccion","Operativos","72313"
2023,1,44,91,"TQRMNOXUSHLOKRCDEOHCH00720262",1,2,2,2,31,1,3,20000,1,0,1,2,"Media",NA,NA,284,298,4,"Administracion publica, defensa y seguridad social","Operativos","20313"
2023,1,44,91,"TQRMNOUVVHLOKSCDEOHCH00720263",1,1,1,1,47,1,3,0,1,0,0,1,"Baja",NA,NA,210,210,4,"Construccion","Operativos","72313"
2023,1,43,38,"TQRMNOSTQHKMKSCDEIOAH00781333",1,1,1,1,32,1,3,130000,0,0,0,0,"Ninguna",NA,NA,54,62,4,"Industria manufacturera","Operativos","47313"
2023,1,43,38,"TQRMNOSTQHKMKSCDEIOAH00781333",1,2,2,2,32,1,2,40000,1,1,1,3,"Alta",NA,NA,54,75,3,"Otros servicios comunitarios, sociales y personales","Operativos","57113"
2023,1,40,18,"TQRMNOQSSHJOKMCDEGOIH00797167",1,1,1,2,49,1,2,80000,1,1,1,3,"Alta",NA,NA,121,131,5,"Industria manufacturera","Operativos","80123"
2023,1,1,33,"TQRMNORUYHLMSMCDEIJAH00719364",1,2,2,1,70,1,2,10000,1,1,1,3,"Alta",NA,NA,1545,3074,2,"Transporte, almacenamiento y comunicaciones","Operativos","34123"
2023,1,1,33,"TQRMNOSRQHJNSOCDEIJAH00802640",1,1,1,1,36,1,2,40000,1,0,1,2,"Media",NA,NA,8423,14906,4,"Comercio","Operativos","30133"
2023,1,1,33,"TQRMNOSRQHJNSOCDEIJAH00802640",1,2,2,2,28,1,2,30000,1,0,1,2,"Media",NA,NA,8423,15878,4,"Comercio","Operativos","30133"
2023,1,1,33,"TQRMNOSWQHJLQRCDEIJAH00796254",1,1,1,1,59,1,3,120000,0,0,0,0,"Ninguna",NA,NA,2356,3311,5,"Comercio","Operativos","30333"
2023,1,1,33,"TQRMNOSWQHJLQRCDEIJAH00796254",1,2,8,1,55,1,3,80000,1,1,0,2,"Media",NA,NA,2356,3804,5,"Ensenanza","Técnicos","41332"
2023,1,40,19,"TQRMNOPPTHLNKPCDEGPDJ00716918",1,1,1,1,45,1,3,90000,0,0,0,0,"Ninguna",NA,NA,134,133,1,"Administracion publica, defensa y seguridad social","No calificados","56314"
2023,1,40,19,"TQRMNOPPTHLNKPCDEGPDJ00716918",1,2,3,1,22,1,3,27000,1,1,1,3,"Alta",NA,NA,134,132,4,"Transporte, almacenamiento y comunicaciones","No calificados","58314"
2023,1,40,19,"TQRMNOPPTHLNKPCDEGPDJ00716918",1,4,2,2,42,1,2,30000,1,1,1,3,"Alta",NA,NA,134,134,5,"Comercio","Operativos","30113"
2023,1,40,19,"TQRMNOQRSHLNKPCDEGPDJ00716919",1,2,9,1,34,1,3,90000,0,0,0,0,"Ninguna",NA,NA,122,122,6,"Administracion publica, defensa y seguridad social","Operativos","48313"
2023,1,40,19,"TQRMNOQRSHLNKPCDEGPDJ00716919",1,3,9,1,36,1,2,50000,1,1,1,3,"Alta",NA,NA,122,121,4,"Transporte, almacenamiento y comunicaciones","Operativos","34123"
2023,1,40,19,"TQRMNOQRSHLNKPCDEGPDJ00716919",1,4,9,2,36,1,2,50000,1,1,1,3,"Alta",NA,NA,122,121,4,"Comercio","Operativos","30113"
2023,1,40,19,"TQRMNOPWTHMOKQCDEGPDJ00800428",1,1,1,2,59,1,2,24000,1,0,1,2,"Media",NA,NA,191,193,3,"Otros servicios comunitarios, sociales y personales","Operativos","82123"
2023,1,40,19,"TQRMNOPYRHMMKRCDEGPDJ00800468",1,3,3,1,45,1,3,90000,0,0,0,0,"Ninguna",NA,NA,161,159,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,40,29,"TQRMNORYSHLLLQCDEHPJB00717852",1,2,2,1,62,1,3,180000,0,0,0,0,"Ninguna",NA,NA,439,499,3,"Transporte, almacenamiento y comunicaciones","Operativos","36333"
2023,1,40,29,"TQRMNOPPWHJOLQCDEHPJB00801378",1,1,1,2,25,1,3,43000,1,0,1,2,"Media",NA,NA,262,280,5,"Hoteles y restaurantes","Operativos","53313"
2023,1,40,29,"TQRMNOPXPHLOLTCDEHPJB00717871",1,2,2,1,44,1,2,80000,1,0,1,2,"Media",NA,NA,392,466,4,"Transporte, almacenamiento y comunicaciones","Operativos","36113"
2023,1,40,29,"TQRMNOPXPHLOLTCDEHPJB00717871",1,3,3,2,33,1,2,3000,1,1,1,3,"Alta",NA,NA,392,434,3,"Hoteles y restaurantes","Operativos","30113"
2023,1,40,29,"TQRMNOPXPHLOLTCDEHPJB00717871",1,5,5,2,19,1,3,3000,1,1,1,3,"Alta",NA,NA,392,398,4,"Comercio","Operativos","31313"
2023,1,43,34,"TQRMNOTUWHMNKOCDEIKAH00802785",1,1,1,2,43,1,3,20000,1,1,0,2,"Media",NA,NA,293,412,6,"Ensenanza","Técnicos","41332"
2023,1,43,34,"TQRMNOPSYHJNKOCDEIKAH00795188",1,1,1,2,48,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,288,0,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,43,34,"TQRMNOPSYHJNKOCDEIKAH00795188",1,2,3,1,28,1,3,160000,0,0,1,1,"Baja",NA,NA,288,321,5,"Construccion","Operativos","72313"
2023,1,43,38,"TQRMNOQSWHLNLNCDEIOAH00720131",1,2,2,1,43,1,3,55000,1,0,1,2,"Media",NA,NA,126,190,3,"Hoteles y restaurantes","No calificados","53314"
2023,1,43,38,"TQRMNOSRXHLNLNCDEIOAH00720132",1,3,4,1,30,1,3,-9,NA,1,0,1,"Baja",NA,NA,151,0,2,"Transporte, almacenamiento y comunicaciones","Operativos","92313"
2023,1,43,38,"TQRMNOSRXHLNLNCDEIOAH00720132",1,4,3,2,25,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,151,0,6,"Ensenanza","Técnicos","41312"
2023,1,43,38,"TQRMNOSSQHJMLNCDEIOAH00795695",1,1,1,1,46,1,3,190000,0,1,0,1,"Baja",NA,NA,200,231,4,"Administracion publica, defensa y seguridad social","Operativos","48313"
2023,1,44,91,"TQRMNOSVQHKMLLCDEOHCH00781435",1,2,2,2,45,1,3,250000,0,1,0,1,"Baja",NA,NA,124,139,6,"Ensenanza","Técnicos","41332"
2023,1,44,91,"TQRMNORRTHLMKUCDEOHCH00781537",1,1,1,2,26,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,172,0,5,"Comercio","Operativos","30333"
2023,1,44,91,"TQRMNOQSQHJNKUCDEOHCH00795986",1,1,1,1,23,1,3,20000,1,1,1,3,"Alta",NA,NA,142,143,4,"Administracion publica, defensa y seguridad social","No calificados","56314"
2023,1,40,19,"TQRMNORRPHMNLQCDEGPDJ00800465",1,2,5,2,24,1,2,25000,1,0,1,2,"Media",NA,NA,215,216,4,"Industria manufacturera","Operativos","53113"
2023,1,43,6,"TQRMNOQWQHKOKNCDEFMDB00776367",2,1,1,2,28,1,3,90000,0,1,0,1,"Baja",NA,NA,103,130,5,"Hoteles y restaurantes","Operativos","20313"
2023,1,43,6,"TQRMNORPRHKOKOCDEFMDB00776450",1,2,2,2,51,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,170,0,3,"Servicios sociales y de salud","No calificados","56314"
2023,1,43,6,"TQRMNORPRHKOKOCDEFMDB00776450",1,3,3,2,28,1,3,-9,NA,1,0,1,"Baja",NA,NA,170,0,3,"Servicios sociales y de salud","No calificados","56314"
2023,1,1,33,"TQRMNOPYVHLMRLCDEIJAH00719346",1,1,1,1,55,1,2,-9,NA,1,1,2,"Media",NA,NA,2086,0,2,"Comercio","Operativos","30123"
2023,1,1,33,"TQRMNOPYVHLMRLCDEIJAH00719346",1,2,2,2,55,1,2,-9,NA,1,1,2,"Media",NA,NA,2086,0,4,"Comercio","Operativos","30113"
2023,1,43,5,"TQRMNORXSHKMKSCDEFLID00776329",1,1,1,1,36,1,3,180000,0,0,0,0,"Ninguna",NA,NA,639,798,5,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2023,1,43,5,"TQRMNORXSHKMKSCDEFLID00776329",1,2,2,2,32,1,3,180000,0,0,0,0,"Ninguna",NA,NA,639,1013,6,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2023,1,43,4,"TQRMNOSUSHKOKPCDEFKID00776077",1,1,1,2,39,1,3,90000,0,1,1,2,"Media",NA,NA,826,916,4,"Hoteles y restaurantes","No calificados","53314"
2023,1,43,5,"TQRMNOQSSHLOKTCDEFLID00715083",1,1,1,1,53,1,3,110000,0,0,0,0,"Ninguna",NA,NA,252,337,2,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,43,5,"TQRMNOQSSHLOKTCDEFLID00715083",1,2,2,2,52,1,3,120000,0,0,0,0,"Ninguna",NA,NA,252,428,6,"Servicios sociales y de salud","Técnicos","40312"
2023,1,43,5,"TQRMNOQSSHLOKTCDEFLID00715083",1,5,3,2,27,1,3,100000,0,1,1,2,"Media",NA,NA,252,426,4,"Otros servicios comunitarios, sociales y personales","Técnicos","51312"
2023,1,43,5,"TQRMNORXTHKMKSCDEFLID00782252",1,1,1,2,36,1,3,140000,0,1,1,2,"Media",NA,NA,297,355,4,"Comercio","No calificados","30314"
2023,1,43,5,"TQRMNORWXHJMKSCDEFLID00797169",1,2,2,1,63,1,3,180000,0,0,0,0,"Ninguna",NA,NA,423,689,6,"Comercio","Operativos","31323"
2023,1,40,19,"TQRMNOTPXHMMKRCDEGPDJ00800469",1,1,1,1,46,1,3,120000,0,1,1,2,"Media",NA,NA,113,112,6,"Servicios financieros, de alquiler y empresariales","Técnicos","30332"
2023,1,40,19,"TQRMNOUPRHKOKRCDEGPDJ00778270",1,1,1,1,37,1,3,90000,0,0,0,0,"Ninguna",NA,NA,215,217,5,"Transporte, almacenamiento y comunicaciones","Operativos","10333"
2023,1,40,19,"TQRMNORWRHJOLLCDEGPDJ00795895",1,2,3,1,46,1,3,80000,1,0,0,1,"Baja",NA,NA,188,190,6,"Administracion publica, defensa y seguridad social","Profesionales","92311"
2023,1,40,19,"TQRMNORWRHJOLLCDEGPDJ00795895",1,3,3,2,42,1,3,70000,1,0,0,1,"Baja",NA,NA,188,191,6,"Servicios sociales y de salud","Técnicos","40322"
2023,1,40,19,"TQRMNORWRHJOLLCDEGPDJ00795895",1,4,3,1,40,1,3,40000,1,0,1,2,"Media",NA,NA,188,190,6,"Ensenanza","Técnicos","41332"
2023,1,40,19,"TQRMNOQTRHMOKSCDEGPDJ00800471",1,2,3,2,48,1,3,45000,1,0,0,1,"Baja",NA,NA,241,245,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,40,19,"TQRMNOQTRHMOKSCDEGPDJ00800471",1,3,9,1,34,1,3,45000,1,0,0,1,"Baja",NA,NA,241,241,4,"Ensenanza","Técnicos","41312"
2023,1,40,19,"TQRMNOQTRHMOKSCDEGPDJ00800471",1,4,9,2,26,1,2,45000,1,0,1,2,"Media",NA,NA,241,240,4,"Servicios financieros, de alquiler y empresariales","Operativos","32123"
2023,1,43,34,"TQRMNOSUVHJOKNCDEIKAH00795157",1,1,1,1,50,1,3,100000,0,1,0,1,"Baja",NA,NA,458,546,2,"Industria manufacturera","Operativos","80313"
2023,1,43,4,"TQRMNOSWTHKLKSCDEFKID00776178",1,1,1,2,38,1,3,150000,0,1,0,1,"Baja",NA,NA,941,1016,6,"Servicios sociales y de salud","Profesionales","40311"
2023,1,43,36,"TQRMNOUWQHLLKSCDEIMBF00719945",1,1,1,2,30,1,3,80000,1,0,0,1,"Baja",NA,NA,190,200,6,"Ensenanza","Técnicos","41332"
2023,1,41,12,"TQRMNOTVYHKOKPCDEGIBJ00799624",1,1,1,1,38,1,2,70000,1,1,1,3,"Alta",NA,NA,304,321,4,"Comercio","Técnicos","30132"
2023,1,41,8,"TQSMNOQTQHMOKUCDEFOCD00799195",1,1,1,1,30,1,3,80000,1,1,0,2,"Media",NA,NA,340,391,4,"Comercio","Operativos","30333"
2023,1,41,8,"TQSMNOQTQHMOKUCDEFOCD00799195",1,2,2,2,30,1,3,50000,1,0,0,1,"Baja",NA,NA,340,340,3,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,40,29,"TQRMNOPRQHMOLRCDEHPJB00801379",1,1,1,1,33,1,3,120000,0,0,0,0,"Ninguna",NA,NA,662,734,5,"Servicios financieros, de alquiler y empresariales","Operativos","35333"
2023,1,42,26,"TQRMNORSXHMMLQCDEHMHF00801074",1,1,1,2,24,1,3,55000,1,1,0,2,"Media",NA,NA,192,206,4,"Servicios financieros, de alquiler y empresariales","No calificados","56314"
2023,1,42,26,"TQRMNOSPQHJNLQCDEHMHF00797190",1,1,1,1,52,1,3,60000,1,1,0,2,"Media",NA,NA,170,173,2,"Construccion","Operativos","34323"
2023,1,42,26,"TQRMNOSPQHJNLQCDEHMHF00797190",1,2,2,2,50,1,3,45000,1,0,1,2,"Media",NA,NA,170,172,3,"Administracion publica, defensa y seguridad social","No calificados","56314"
2023,1,44,93,"TQRMNOPUWHMMKMCDEOJAH00803282",1,1,1,1,58,1,3,83000,1,0,0,1,"Baja",NA,NA,70,97,1,"Servicios sociales y de salud","No calificados","56314"
2023,1,44,93,"TQRMNOSSPHMLKOCDEOJAH00803283",1,1,1,1,37,1,3,133000,0,1,0,1,"Baja",NA,NA,63,71,6,"Administracion publica, defensa y seguridad social","Operativos","48313"
2023,1,44,93,"TQRMNOPWXHLMKPCDEOJAH00720410",1,1,1,2,53,1,3,70000,1,1,0,2,"Media",NA,NA,78,94,6,"Servicio domestico","Técnicos","40312"
2023,1,44,93,"TQRMNOQWRHKOKOCDEOJAH00781566",1,1,1,1,35,1,3,138000,0,1,0,1,"Baja",NA,NA,52,70,2,"Actividades primarias","Operativos","61323"
2023,1,44,93,"TQRMNOQQWHJOKPCDEOJAH00795274",1,1,1,2,42,1,3,70000,1,0,0,1,"Baja",NA,NA,90,108,4,"Ensenanza","Técnicos","41312"
2023,1,43,13,"TQRMNOUPPHLOLPCDEGJBF00716039",1,1,1,1,66,1,2,80000,1,1,1,3,"Alta",NA,NA,853,918,1,"Comercio","Operativos","82113"
2023,1,43,14,"TQRMNOPWXHKNKNCDEGKDB00777804",1,1,1,1,60,1,3,-9,NA,0,1,1,"Baja",NA,NA,97,0,3,"Actividades primarias","No calificados","60314"
2023,1,43,14,"TQRMNOPWXHKNKNCDEGKDB00777804",1,2,2,2,46,1,3,-9,NA,1,1,2,"Media",NA,NA,97,0,4,"Servicio domestico","No calificados","57314"
2023,1,43,14,"TQRMNOPWXHKNKNCDEGKDB00777804",1,4,4,1,26,1,3,120000,0,0,1,1,"Baja",NA,NA,97,144,4,"Servicios financieros, de alquiler y empresariales","Operativos","30333"
2023,1,43,14,"TQRMNOQUVHMNKMCDEGKDB00799942",1,2,2,2,46,1,3,14000,1,1,1,3,"Alta",NA,NA,108,141,1,"Servicio domestico","No calificados","55314"
2023,1,43,14,"TQRMNOQUVHMNKMCDEGKDB00799942",1,3,3,2,24,1,3,28000,1,1,1,3,"Alta",NA,NA,108,141,5,"Servicio domestico","No calificados","55314"
2023,1,43,14,"TQRMNOQUVHMNKMCDEGKDB00799942",1,4,3,1,22,1,3,-9,NA,0,1,1,"Baja",NA,NA,108,0,4,"Administracion publica, defensa y seguridad social","Operativos","47323"
2023,1,43,14,"TQRMNOSRQHMNKMCDEGKDB00799943",1,1,1,1,42,1,3,-9,NA,1,0,1,"Baja",NA,NA,125,0,4,"Industria manufacturera","Operativos","36323"
2023,1,43,5,"TQRMNORXQHMLKRCDEFLID00798804",1,1,1,1,62,1,2,-9,NA,0,1,1,"Baja",NA,NA,590,0,4,"Comercio","Operativos","82133"
2023,1,1,32,"TQRMNOSRXHKMLUCDEIIAD00780093",1,1,1,2,44,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,2361,0,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,1,32,"TQRMNOSRXHKMLUCDEIIAD00780093",1,2,2,1,45,1,2,-9,NA,0,1,1,"Baja",NA,NA,2361,0,4,"Otros servicios comunitarios, sociales y personales","Técnicos","92112"
2023,1,42,26,"TQRMNORXXHLMLQCDEHMHF00717533",1,1,1,1,60,1,3,145000,0,1,0,1,"Baja",NA,NA,150,161,2,"Industria manufacturera","Operativos","80333"
2023,1,1,33,"TQRMNOQVTHLMQNCDEIJAH00719541",1,1,1,2,28,1,2,0,1,1,1,3,"Alta",NA,NA,2168,2168,4,"Industria manufacturera","Operativos","80113"
2023,1,43,34,"TQRMNOSUVHJOKNCDEIKAH00795157",1,3,3,2,29,1,3,-9,NA,1,0,1,"Baja",NA,NA,458,0,2,"Servicios financieros, de alquiler y empresariales","No calificados","56314"
2023,1,43,34,"TQRMNOSUVHJOKNCDEIKAH00795157",1,5,3,1,19,1,3,60000,1,1,1,3,"Alta",NA,NA,458,697,5,"Industria manufacturera","No calificados","80314"
2023,1,43,34,"TQRMNOPWTHKNKSCDEIKAH00781015",1,4,3,1,30,1,2,-9,NA,0,1,1,"Baja",NA,NA,481,0,2,"Servicios financieros, de alquiler y empresariales","Operativos","58113"
2023,1,43,34,"TQRMNOPWTHKNKSCDEIKAH00781015",1,6,4,1,34,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,481,0,4,"Transporte, almacenamiento y comunicaciones","Operativos","34323"
2023,1,1,33,"TQRMNOQXQHKNQLCDEIJAH00780794",1,1,1,1,53,1,3,200000,0,0,0,0,"Ninguna",NA,NA,1829,2429,3,"Industria manufacturera","Operativos","80313"
2023,1,1,33,"TQRMNOQXQHKNQLCDEIJAH00780794",1,2,2,2,51,1,2,-9,NA,1,1,2,"Media",NA,NA,1829,0,4,"Otros servicios comunitarios, sociales y personales","Operativos","57113"
2023,1,42,26,"TQRMNOSPQHJNLQCDEHMHF00797190",1,3,3,2,22,1,3,45000,1,0,1,2,"Media",NA,NA,170,172,4,"Servicio domestico","No calificados","55314"
2023,1,42,26,"TQRMNOSPQHJNLQCDEHMHF00797190",1,4,3,1,20,1,3,70000,1,0,0,1,"Baja",NA,NA,170,173,4,"Administracion publica, defensa y seguridad social","Operativos","49313"
2023,1,1,33,"TQRMNOQPVHKOPLCDEIJAH00786447",2,1,1,1,28,1,3,140000,0,0,0,0,"Ninguna",NA,NA,5015,7236,4,"Servicios financieros, de alquiler y empresariales","Técnicos","20332"
2023,1,1,33,"TQRMNOQPVHKOPLCDEIJAH00786447",2,2,2,2,24,1,3,50000,1,1,1,3,"Alta",NA,NA,5015,7944,4,"Otros servicios comunitarios, sociales y personales","Operativos","20313"
2023,1,43,2,"TQRMNOSXYHKOLUCDEFIAH00775737",1,1,1,2,61,1,3,16000,1,0,1,2,"Media",NA,NA,584,774,2,"Servicio domestico","No calificados","55314"
2023,1,43,2,"TQRMNOSXYHKOLUCDEFIAH00775737",1,2,3,2,20,1,3,-9,NA,0,1,1,"Baja",NA,NA,584,0,5,"Administracion publica, defensa y seguridad social","Operativos","10333"
2023,1,43,34,"TQRMNORUPHKLKTCDEIKAH00781050",1,1,1,1,60,1,2,-9,NA,1,1,2,"Media",NA,NA,1072,0,4,"Servicios financieros, de alquiler y empresariales","Técnicos","30132"
2023,1,43,34,"TQRMNORUPHKLKTCDEIKAH00781050",1,2,2,1,63,1,2,-9,NA,1,1,2,"Media",NA,NA,1072,0,4,"Servicios financieros, de alquiler y empresariales","Técnicos","30132"
2023,1,43,34,"TQRMNORTSHLMKUCDEIKAH00802782",1,1,1,1,35,1,3,65000,1,1,0,2,"Media",NA,NA,631,1110,4,"Hoteles y restaurantes","No calificados","53314"
2023,1,43,3,"TQRMNOQTVHJMKQCDEFJAH00796645",1,2,2,2,54,1,3,75000,1,1,0,2,"Media",NA,NA,325,413,6,"Ensenanza","Técnicos","41312"
