"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2020,1,44,17,"TQRMNOSVQHMMKNCDEGNFJ00631000",1,3,9,1,29,1,2,10000,1,1,1,3,"Alta",NA,NA,326,386,4,"Construccion","Operativos","72113"
2020,1,44,17,"TQRMNORUUHKMLNCDEGNFJ00654217",1,2,3,1,39,1,3,40000,0,1,1,2,"Media",NA,NA,380,423,5,"Transporte, almacenamiento y comunicaciones","Operativos","34323"
2020,1,44,17,"TQRMNOQURHKOLQCDEGNFJ00654218",1,4,3,2,30,1,3,0,1,0,1,2,"Media",NA,NA,280,280,6,"Administracion publica, defensa y seguridad social","Profesionales","72331"
2020,1,44,17,"TQRMNOQTWHLLKOCDEGNFJ00648752",1,2,2,1,65,1,3,63000,0,0,0,0,"Ninguna",NA,NA,439,453,6,"Transporte, almacenamiento y comunicaciones","Técnicos","72312"
2020,1,44,17,"TQRMNOPRVHKOKPCDEGNFJ00654247",1,1,1,2,52,1,2,4000,1,1,1,3,"Alta",NA,NA,246,258,1,"Comercio","Operativos","30113"
2020,1,44,17,"TQRMNOQVYHLOKUCDEGNFJ00648786",1,1,1,1,63,1,2,17000,1,0,1,2,"Media",NA,NA,285,294,2,"Construccion","Operativos","72113"
2020,1,44,17,"TQRMNOQVYHLOKUCDEGNFJ00648786",1,4,3,2,23,1,3,10000,1,1,1,3,"Alta",NA,NA,285,305,5,"Hoteles y restaurantes","No calificados","53314"
2020,1,44,17,"TQRMNOSYXHMNLMCDEGNFJ00630952",1,1,1,1,30,1,3,70000,0,1,0,1,"Baja",NA,NA,363,362,4,"Actividades primarias","Operativos","34323"
2020,1,44,17,"TQRMNOSYXHMNLMCDEGNFJ00630952",1,2,2,2,33,1,3,17000,1,0,1,2,"Media",NA,NA,363,375,3,"Comercio","Operativos","20333"
2020,1,44,17,"TQRMNOSYYHMNLMCDEGNFJ00636934",1,1,1,2,33,1,3,9000,1,1,1,3,"Alta",NA,NA,363,367,5,"Comercio","No calificados","30314"
2020,1,40,18,"TQRMNOSPUHKNLLCDEGOIH00654265",1,2,3,1,39,1,3,13000,1,1,0,2,"Media",NA,NA,231,230,4,"Servicios sociales y de salud","Técnicos","40312"
2020,1,40,18,"TQRMNOSPUHKNLLCDEGOIH00654265",1,3,3,2,31,1,3,13000,1,0,0,1,"Baja",NA,NA,231,232,4,"Otros servicios comunitarios, sociales y personales","Operativos","10333"
2020,1,40,18,"TQRMNORSUHMLKQCDEGOIH00637072",1,1,1,1,54,1,2,40000,0,1,1,2,"Media",NA,NA,314,312,2,"Comercio","Operativos","30113"
2020,1,40,18,"TQRMNORSUHMLKQCDEGOIH00637072",1,2,2,2,42,1,2,15000,1,0,1,2,"Media",NA,NA,314,315,4,"Industria manufacturera","Operativos","80113"
2020,1,40,18,"TQRMNOPRVHLOLOCDEGOIH00648889",1,1,1,1,42,1,3,30000,0,1,0,1,"Baja",NA,NA,327,324,2,"Comercio","Operativos","34323"
2020,1,40,18,"TQRMNOPRVHLOLOCDEGOIH00648889",1,4,3,1,22,1,2,9000,1,0,1,2,"Media",NA,NA,327,325,4,"Construccion","Operativos","72113"
2020,1,40,18,"TQRMNOPRVHLOLOCDEGOIH00648889",1,6,3,2,20,1,3,6500,1,0,1,2,"Media",NA,NA,327,328,3,"Servicio domestico","No calificados","57314"
2020,1,40,18,"TQRMNOQXVHJLLNCDEGOIH00625063",1,4,3,1,25,1,3,8000,1,0,1,2,"Media",NA,NA,249,248,4,"Comercio","No calificados","30314"
2020,1,40,18,"TQRMNOQWRHMOKTCDEGOIH00631137",1,1,1,2,43,1,3,7000,1,0,1,2,"Media",NA,NA,220,220,3,"Servicio domestico","No calificados","55314"
2020,1,40,18,"TQRMNORPPHMOKPCDEGOIH00631118",1,1,1,1,33,1,3,10000,1,0,1,2,"Media",NA,NA,207,205,4,"Otros servicios comunitarios, sociales y personales","No calificados","10314"
2020,1,40,18,"TQRMNORPPHMOKPCDEGOIH00631118",1,2,2,2,32,1,3,14000,1,1,1,3,"Alta",NA,NA,207,208,4,"Otros servicios comunitarios, sociales y personales","Operativos","20313"
2020,1,40,18,"TQRMNOQRRHJMKNCDEGOIH00624990",1,1,1,2,68,1,2,7000,1,0,1,2,"Media",NA,NA,241,241,4,"Industria manufacturera","Operativos","80123"
2020,1,40,18,"TQRMNORQXHMMLMCDEGOIH00631045",1,2,2,2,38,1,3,14000,1,0,1,2,"Media",NA,NA,214,215,4,"Otros servicios comunitarios, sociales y personales","Operativos","20313"
2020,1,40,18,"TQRMNORQXHMMLMCDEGOIH00631045",1,3,3,1,19,1,3,8000,1,0,1,2,"Media",NA,NA,214,213,3,"Construccion","No calificados","72314"
2020,1,40,18,"TQRMNOQVSHKMKMCDEGOIH00654305",1,1,1,1,63,1,3,26000,0,0,0,0,"Ninguna",NA,NA,46,45,4,"Construccion","Operativos","34323"
2020,1,40,18,"TQRMNOQVSHKMKMCDEGOIH00654305",1,2,3,2,29,1,3,18000,1,0,0,1,"Baja",NA,NA,46,46,4,"Construccion","Operativos","10333"
2020,1,40,18,"TQRMNOQTRHJMKSCDEGOIH00624963",1,2,2,2,41,1,3,20000,1,0,1,2,"Media",NA,NA,195,196,5,"Comercio","Operativos","20333"
2020,1,40,18,"TQRMNOQTYHJKLMCDEGOIH00631035",1,2,3,2,38,1,3,15000,1,0,0,1,"Baja",NA,NA,309,319,4,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2020,1,40,18,"TQSMNOPPYHLMLMCDEGOIH00654326",1,3,3,2,25,1,3,10000,1,1,1,3,"Alta",NA,NA,207,209,4,"Comercio","No calificados","30314"
2020,1,40,18,"TQSMNOPPYHLMLMCDEGOIH00654326",1,5,4,1,29,1,3,12000,1,1,1,3,"Alta",NA,NA,207,206,2,"Construccion","No calificados","72314"
2020,1,40,18,"TQSMNOPPYHLMLMCDEGOIH00654326",1,1,1,2,44,1,3,10000,1,0,0,1,"Baja",NA,NA,207,206,2,"Servicio domestico","No calificados","55314"
2020,1,40,18,"TQRMNOPPYHLMLMCDEGOIH00648825",1,1,1,1,49,1,3,12000,1,1,1,3,"Alta",NA,NA,207,205,2,"Hoteles y restaurantes","No calificados","53314"
2020,1,40,18,"TQRMNOPSXHJOLPCDEGOIH00625009",1,6,8,1,28,1,2,9000,1,0,1,2,"Media",NA,NA,230,229,7,"Construccion","No calificados","72114"
2020,1,40,18,"TQRMNOQPSHMMLMCDEGOIH00631044",1,1,1,1,41,1,3,22000,0,0,0,0,"Ninguna",NA,NA,214,211,5,"Construccion","No calificados","72314"
2020,1,40,18,"TQRMNOQPSHMMLMCDEGOIH00631044",1,2,2,2,39,1,3,27000,0,0,0,0,"Ninguna",NA,NA,214,215,5,"Administracion publica, defensa y seguridad social","Operativos","41313"
2020,1,40,18,"TQRMNORUVHLOLOCDEGOIH00648912",1,2,3,2,33,1,2,16000,1,0,1,2,"Media",NA,NA,327,329,3,"Industria manufacturera","Operativos","80113"
2020,1,40,18,"TQRMNOXWUHLOKRCDEGOIH00648804",1,1,1,2,30,1,3,12000,1,1,1,3,"Alta",NA,NA,1024,1027,4,"Comercio","Operativos","80323"
2020,1,40,18,"TQRMNOPUTHLMKUCDEGOIH00654348",1,1,1,1,67,1,3,9000,1,0,1,2,"Media",NA,NA,206,204,3,"Servicios financieros, de alquiler y empresariales","Técnicos","10312"
2020,1,40,18,"TQRMNOQPUHKLKTCDEGOIH00654372",1,1,1,1,72,1,2,25000,0,0,0,0,"Ninguna",NA,NA,295,292,6,"Servicios financieros, de alquiler y empresariales","Profesionales","11131"
2020,1,40,18,"TQRMNOQPUHKLKTCDEGOIH00654372",1,3,3,1,40,1,2,23000,0,0,0,0,"Ninguna",NA,NA,295,293,6,"Servicios financieros, de alquiler y empresariales","Profesionales","11131"
2020,1,40,18,"TQRMNOPWXHMOKPCDEGOIH00631116",1,2,3,2,33,1,3,12000,1,0,1,2,"Media",NA,NA,207,208,6,"Servicios sociales y de salud","Operativos","10333"
2020,1,40,18,"TQRMNOPWXHMOKPCDEGOIH00631116",1,3,3,2,29,1,3,10000,1,1,1,3,"Alta",NA,NA,207,209,4,"Servicios financieros, de alquiler y empresariales","Operativos","32323"
2020,1,40,18,"TQRMNOPWXHMOKPCDEGOIH00631116",1,6,3,1,28,1,3,16000,1,1,1,3,"Alta",NA,NA,207,206,4,"Construccion","No calificados","72314"
2020,1,40,18,"TQRMNORQTHLMLLCDEGOIH00648905",1,1,1,1,48,1,2,10500,1,1,1,3,"Alta",NA,NA,262,260,2,"Comercio","Operativos","30113"
2020,1,40,18,"TQRMNORQTHLMLLCDEGOIH00648905",1,2,2,2,50,1,2,10500,1,1,1,3,"Alta",NA,NA,262,264,2,"Comercio","Operativos","30113"
2020,1,40,18,"TQRMNOQPPHKMLMCDEGOIH00654373",1,1,1,2,68,1,2,10000,1,1,1,3,"Alta",NA,NA,196,197,4,"Comercio","Operativos","30113"
2020,1,41,15,"TQRMNOSVQHKMKOCDEGLDF00654053",1,2,2,1,64,1,2,26000,0,0,1,1,"Baja",NA,NA,210,209,2,"Construccion","Operativos","72113"
2020,1,41,15,"TQRMNOSVQHKMKOCDEGLDF00654053",1,3,9,2,27,1,3,18000,1,1,1,3,"Alta",NA,NA,210,218,4,"Comercio","Operativos","20333"
2020,1,41,15,"TQRMNOSVQHKMKOCDEGLDF00654053",1,4,9,1,27,1,2,15000,1,1,1,3,"Alta",NA,NA,210,209,4,"Transporte, almacenamiento y comunicaciones","Operativos","34123"
2020,1,41,15,"TQRMNOSVQHKMKOCDEGLDF00654053",1,6,9,1,49,1,3,18000,1,1,1,3,"Alta",NA,NA,210,206,2,"Construccion","Operativos","72313"
2020,1,41,15,"TQSMNOSSRHLLKOCDEGLDF00648634",1,2,2,1,36,1,3,45000,0,1,0,1,"Baja",NA,NA,139,156,6,"Actividades no bien especificadas","Técnicos","72312"
2020,1,41,15,"TQRMNORRRHMLKMCDEGLDF00630805",1,1,1,1,48,1,3,38000,0,1,0,1,"Baja",NA,NA,180,197,4,"Construccion","Operativos","80323"
2020,1,41,15,"TQRMNOPTUHMOLMCDEGLDF00654074",1,1,1,2,60,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,168,0,2,"Ensenanza","Operativos","41313"
2020,1,41,15,"TQRMNOPTUHMOLMCDEGLDF00654074",1,3,3,1,32,1,3,13000,1,0,0,1,"Baja",NA,NA,168,191,3,"Comercio","No calificados","36314"
2020,1,41,15,"TQRMNOPVSHJOLLCDEGLDF00624747",1,3,3,1,38,1,2,8000,1,0,1,2,"Media",NA,NA,159,168,2,"Construccion","Operativos","72113"
2020,1,41,15,"TQRMNORXWHMOLOCDEGLDF00630820",1,1,1,1,46,1,2,20000,1,1,1,3,"Alta",NA,NA,171,176,2,"Construccion","Operativos","72113"
2020,1,41,15,"TQRMNORXWHMOLOCDEGLDF00630820",1,2,2,2,42,1,2,6000,1,0,1,2,"Media",NA,NA,171,191,2,"Industria manufacturera","Operativos","82123"
2020,1,41,15,"TQRMNOPWQHJOKOCDEGLDF00624684",1,2,2,1,60,1,3,30000,0,0,0,0,"Ninguna",NA,NA,85,97,2,"Administracion publica, defensa y seguridad social","No calificados","56314"
2020,1,41,15,"TQRMNORQPHJKKQCDEGLDF00624724",1,1,1,1,40,1,3,60000,0,1,0,1,"Baja",NA,NA,203,234,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2020,1,41,15,"TQRMNORQPHJKKQCDEGLDF00624724",1,2,2,2,37,1,3,55000,0,0,0,0,"Ninguna",NA,NA,203,254,6,"Administracion publica, defensa y seguridad social","Operativos","10313"
2020,1,41,15,"TQRMNOPUVHMNLNCDEGLDF00654105",1,1,1,1,62,1,2,4500,1,0,1,2,"Media",NA,NA,193,205,1,"Servicio domestico","Operativos","58113"
2020,1,41,15,"TQRMNOPQTHMOLOCDEGLDF00630793",1,2,2,1,52,1,3,40000,0,1,0,1,"Baja",NA,NA,171,196,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2020,1,41,15,"TQRMNOPWVHKOLNCDEGLDF00654122",2,1,1,1,31,1,3,20000,1,1,1,3,"Alta",NA,NA,221,223,4,"Construccion","Operativos","72313"
2020,1,41,15,"TQRMNOPWVHKOLNCDEGLDF00654122",2,2,2,2,27,1,3,4000,1,1,1,3,"Alta",NA,NA,221,242,3,"Servicio domestico","No calificados","55314"
2020,1,41,15,"TQRMNOPWWHKOLNCDEGLDF00654127",1,1,1,2,44,1,3,4800,1,1,1,3,"Alta",NA,NA,221,236,3,"Servicio domestico","No calificados","55314"
2020,1,41,15,"TQRMNOPWWHKOLNCDEGLDF00654127",1,2,2,1,60,1,3,18000,1,0,1,2,"Media",NA,NA,221,228,3,"Servicios financieros, de alquiler y empresariales","No calificados","47314"
2020,1,41,15,"TQRMNOPUTHLOLLCDEGLDF00648537",1,5,4,1,27,1,3,28000,0,1,0,1,"Baja",NA,NA,83,95,4,"Comercio","No calificados","32314"
2020,1,41,15,"TQRMNOPXYHLMLMCDEGLDF00648658",1,1,1,2,52,1,3,4800,1,1,1,3,"Alta",NA,NA,201,203,6,"Servicio domestico","No calificados","55314"
2020,1,44,17,"TQRMNOQQXHMOKRCDEGNFJ00630944",1,2,2,2,43,1,3,4000,1,1,1,3,"Alta",NA,NA,334,349,3,"Servicio domestico","No calificados","55314"
2020,1,44,17,"TQRMNOQQXHMOKRCDEGNFJ00630944",1,3,3,1,21,1,3,9000,1,0,1,2,"Media",NA,NA,334,353,4,"Otros servicios comunitarios, sociales y personales","Operativos","80313"
2020,1,44,17,"TQRMNORVUHJOKMCDEGNFJ00624942",1,1,1,1,59,1,2,25000,0,1,1,2,"Media",NA,NA,249,253,4,"Comercio","Operativos","30113"
2020,1,44,17,"TQRMNORVUHJOKMCDEGNFJ00624942",1,2,2,2,52,1,2,25000,0,1,1,2,"Media",NA,NA,249,262,1,"Comercio","Operativos","30113"
2020,1,44,17,"TQRMNOPQUHLKKNCDEGNFJ00648673",1,1,1,1,57,1,2,40000,0,1,1,2,"Media",NA,NA,556,543,4,"Comercio","Operativos","30113"
2020,1,44,17,"TQRMNOPQUHLKKNCDEGNFJ00648673",1,2,2,2,58,1,2,5000,1,0,1,2,"Media",NA,NA,556,571,4,"Otros servicios comunitarios, sociales y personales","Operativos","82123"
2020,1,44,17,"TQRMNOPTXHLOKUCDEGNFJ00648671",1,1,1,1,47,1,3,40000,0,0,0,0,"Ninguna",NA,NA,285,292,3,"Otras ramas","Operativos","80323"
2020,1,44,17,"TQRMNOSRWHJMKSCDEGNFJ00624930",1,1,1,1,52,1,2,15000,1,0,1,2,"Media",NA,NA,331,365,2,"Comercio","Operativos","82113"
2020,1,44,17,"TQRMNOSRWHJMKSCDEGNFJ00624930",1,2,2,2,42,1,3,18000,1,0,1,2,"Media",NA,NA,331,370,4,"Administracion publica, defensa y seguridad social","No calificados","56314"
2020,1,44,17,"TQRMNORSPHKOKPCDEGNFJ00654181",1,1,1,2,27,1,3,3000,1,1,1,3,"Alta",NA,NA,246,252,3,"Servicio domestico","No calificados","55314"
2020,1,44,17,"TQRMNORSPHKOKPCDEGNFJ00654181",1,2,8,1,34,1,3,25500,0,1,0,1,"Baja",NA,NA,246,261,3,"Comercio","Operativos","34323"
2020,1,44,17,"TQRMNORSPHKOKPCDEGNFJ00654181",1,4,10,1,22,1,3,12000,1,1,1,3,"Alta",NA,NA,246,260,3,"Construccion","Operativos","72313"
2020,1,44,17,"TQRMNORSPHKOKPCDEGNFJ00654181",1,5,8,2,21,1,3,11000,1,0,0,1,"Baja",NA,NA,246,262,3,"Servicio domestico","No calificados","57314"
2020,1,44,17,"TQRMNOQVPHKOKQCDEGNFJ00654182",1,1,1,2,45,1,2,10000,1,1,1,3,"Alta",NA,NA,255,256,5,"Comercio","Operativos","30113"
2020,1,44,17,"TQRMNORVPHJMKSCDEGNFJ00630934",1,3,3,1,34,1,3,30000,0,1,0,1,"Baja",NA,NA,331,375,4,"Comercio","Técnicos","30332"
2020,1,44,17,"TQRMNOPQWHKLKSCDEGNFJ00654183",1,1,1,1,40,1,3,198000,0,0,0,0,"Ninguna",NA,NA,511,512,5,"Actividades primarias","Operativos","70323"
2020,1,44,17,"TQRMNOQURHKOLQCDEGNFJ00654218",1,7,3,1,27,1,3,30000,0,1,0,1,"Baja",NA,NA,280,297,4,"Construccion","Operativos","72313"
2020,1,44,17,"TQRMNOQSRHKOKNCDEGNFJ00654219",1,1,1,2,26,1,3,32000,0,0,0,0,"Ninguna",NA,NA,247,251,6,"Ensenanza","Técnicos","41312"
2020,1,44,17,"TQRMNORWVHKOKNCDEGNFJ00654220",1,1,1,2,29,1,2,14000,1,1,1,3,"Alta",NA,NA,247,258,4,"Comercio","Operativos","31113"
2020,1,44,17,"TQSMNORYRHJOKNCDEGNFJ00624882",1,1,1,2,25,1,3,7000,1,0,1,2,"Media",NA,NA,176,175,4,"Servicio domestico","No calificados","55314"
2020,1,44,17,"TQSMNORYRHJOKNCDEGNFJ00624882",1,2,2,1,28,1,2,32000,0,0,1,1,"Baja",NA,NA,176,190,3,"Construccion","Operativos","72113"
2020,1,44,17,"TQRMNOQVTHLMLQCDEGNFJ00648743",2,1,1,1,33,1,3,38000,0,1,1,2,"Media",NA,NA,287,310,4,"Comercio","Operativos","82313"
2020,1,44,17,"TQRMNORVVHJOKMCDEGNFJ00630878",1,1,1,2,51,1,2,2500,1,0,1,2,"Media",NA,NA,249,254,3,"Industria manufacturera","Operativos","80113"
2020,1,44,17,"TQRMNOQYQHLNKMCDEGNFJ00648694",1,1,1,1,39,1,2,25000,0,0,1,1,"Baja",NA,NA,362,369,4,"Actividades no bien especificadas","Operativos","72113"
2020,1,44,17,"TQRMNOPWPHLOLLCDEGNFJ00648780",1,1,1,1,33,1,3,40000,0,0,0,0,"Ninguna",NA,NA,168,172,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2020,1,44,17,"TQRMNOPWPHLOLLCDEGNFJ00648780",1,2,2,2,25,1,3,33000,0,1,0,1,"Baja",NA,NA,168,175,4,"Comercio","Operativos","20313"
2020,1,44,17,"TQRMNOSTPHLOKQCDEGNFJ00648779",1,2,3,1,41,1,3,13000,1,0,1,2,"Media",NA,NA,220,236,3,"Construccion","Operativos","72313"
