"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2021,1,43,6,"TQRMNOQWTHKMKQCDEFMDB00652912",1,3,3,1,24,1,3,15000,1,1,1,3,"Alta",NA,NA,238,285,5,"Servicios financieros, de alquiler y empresariales","Técnicos","80332"
2021,1,43,6,"TQRMNOQXRHJOKOCDEFMDB00669433",1,4,3,2,40,1,3,40000,0,0,0,0,"Ninguna",NA,NA,115,133,6,"Ensenanza","Operativos","10333"
2021,1,43,6,"TQRMNOQXRHLMLQCDEFMDB00647282",1,1,1,1,61,1,2,-9,NA,1,1,2,"Media",NA,NA,205,0,2,"Construccion","Operativos","58113"
2021,1,43,6,"TQRMNOQXRHLMLQCDEFMDB00647282",1,2,2,2,53,1,3,-9,NA,1,1,2,"Media",NA,NA,205,0,2,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNOQXSHJOKOCDEFMDB00700933",1,1,1,2,48,1,3,39000,0,0,0,0,"Ninguna",NA,NA,175,213,6,"Ensenanza","Técnicos","41332"
2021,1,43,6,"TQRMNOQXVHKMKOCDEFMDB00652751",1,1,1,2,47,1,3,4800,1,1,1,3,"Alta",NA,NA,368,465,4,"Servicio domestico","No calificados","55314"
2021,1,43,6,"TQRMNOQXWHJKKQCDEFMDB00669385",1,1,1,2,41,1,3,26500,1,0,1,2,"Media",NA,NA,254,275,6,"Ensenanza","Técnicos","41332"
2021,1,43,6,"TQRMNOQXWHKOKUCDEFMDB00702974",1,1,1,1,34,1,3,130000,0,0,0,0,"Ninguna",NA,NA,170,206,6,"Servicios financieros, de alquiler y empresariales","Técnicos","20332"
2021,1,43,6,"TQRMNOQXXHJKKQCDEFMDB00669386",1,1,1,2,45,1,3,39000,0,0,0,0,"Ninguna",NA,NA,210,227,6,"Otros servicios comunitarios, sociales y personales","Operativos","10333"
2021,1,43,6,"TQRMNOQXXHJKKQCDEFMDB00669386",1,2,2,1,45,1,3,35000,0,1,1,2,"Media",NA,NA,210,231,6,"Transporte, almacenamiento y comunicaciones","Operativos","34323"
2021,1,43,6,"TQRMNOQXYHJKKQCDEFMDB00669387",1,1,1,2,26,1,3,27000,1,0,0,1,"Baja",NA,NA,368,398,5,"Servicios financieros, de alquiler y empresariales","Técnicos","10332"
2021,1,43,6,"TQRMNOQXYHLMLQCDEFMDB00647420",1,1,1,2,55,1,2,20000,1,1,1,3,"Alta",NA,NA,153,210,4,"Comercio","Operativos","30113"
2021,1,43,6,"TQRMNOQYQHLMKQCDEFMDB00647350",1,1,1,1,48,1,2,-9,NA,0,1,1,"Baja",NA,NA,265,0,2,"Construccion","No calificados","72114"
2021,1,43,6,"TQRMNOQYQHLMKQCDEFMDB00647350",1,2,2,2,51,1,3,12000,1,0,1,2,"Media",NA,NA,265,304,5,"Servicio domestico","No calificados","57314"
2021,1,43,6,"TQRMNOQYRHLLKNCDEFMDB00647293",1,1,1,1,39,1,3,45000,0,1,0,1,"Baja",NA,NA,249,295,6,"Ensenanza","Profesionales","41331"
2021,1,43,6,"TQRMNOQYRHLLKNCDEFMDB00647293",1,2,2,2,37,1,3,31000,0,0,0,0,"Ninguna",NA,NA,249,283,6,"Ensenanza","Operativos","10333"
2021,1,43,6,"TQRMNOQYRHLMLQCDEFMDB00647376",1,2,3,1,20,1,3,30000,1,0,0,1,"Baja",NA,NA,225,257,4,"Industria manufacturera","Operativos","80323"
2021,1,43,6,"TQRMNOQYRHLMLQCDEFMDB00647376",1,3,2,1,60,1,3,60000,0,0,0,0,"Ninguna",NA,NA,225,257,6,"Construccion","Técnicos","10322"
2021,1,43,6,"TQRMNOQYTHLLKNCDEFMDB00647434",1,1,1,1,36,1,3,38000,0,0,0,0,"Ninguna",NA,NA,242,287,5,"Servicios financieros, de alquiler y empresariales","Operativos","42333"
2021,1,43,6,"TQRMNOQYTHLLKNCDEFMDB00647434",1,2,2,2,42,1,3,35000,0,1,1,2,"Media",NA,NA,242,296,6,"Servicios sociales y de salud","Profesionales","40331"
2021,1,43,6,"TQRMNOQYTHLMKQCDEFMDB00647357",1,1,1,1,33,1,3,-9,NA,1,0,1,"Baja",NA,NA,256,0,4,"Comercio","Profesionales","06001"
2021,1,43,6,"TQRMNOQYTHLMKUCDEFMDB00647319",1,1,1,1,55,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,249,0,6,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2021,1,43,6,"TQRMNOQYTHLMKUCDEFMDB00647319",1,2,2,2,54,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,249,0,6,"Ensenanza","Técnicos","41312"
2021,1,43,6,"TQRMNOQYTHLNLOCDEFMDB00647424",1,1,1,2,27,1,3,-9,NA,1,1,2,"Media",NA,NA,425,0,3,"Servicio domestico","No calificados","55314"
2021,1,43,6,"TQRMNOQYUHLNLOCDEFMDB00647396",1,1,1,1,42,1,2,20000,1,1,1,3,"Alta",NA,NA,243,317,4,"Comercio","Operativos","30133"
2021,1,43,6,"TQRMNOQYUHLNLOCDEFMDB00647396",1,2,2,2,32,1,2,20000,1,1,1,3,"Alta",NA,NA,243,303,4,"Comercio","Operativos","30133"
2021,1,43,6,"TQRMNOQYYHKLKSCDEFMDB00652725",1,1,1,1,61,1,3,55000,0,0,0,0,"Ninguna",NA,NA,146,173,5,"Construccion","Técnicos","99992"
2021,1,43,6,"TQRMNOQYYHLLKNCDEFMDB00647294",1,3,3,2,36,1,3,30000,1,0,0,1,"Baja",NA,NA,189,213,5,"Servicios financieros, de alquiler y empresariales","Operativos","10333"
2021,1,43,6,"TQRMNORPQHJMKPCDEFMDB00669398",1,1,1,1,47,1,2,0,1,1,1,3,"Alta",NA,NA,135,135,2,"Servicios financieros, de alquiler y empresariales","Operativos","58113"
2021,1,43,6,"TQRMNORPQHLMKUCDEFMDB00647381",1,1,1,2,36,1,3,39000,0,0,0,0,"Ninguna",NA,NA,187,226,4,"Servicios sociales y de salud","Técnicos","40312"
2021,1,43,6,"TQRMNORPQHLMKUCDEFMDB00647381",1,2,2,1,32,1,3,35000,0,0,0,0,"Ninguna",NA,NA,187,214,4,"Comercio","Técnicos","30332"
2021,1,43,6,"TQRMNORPQHMLKSCDEFMDB00700029",1,1,1,2,40,1,3,40000,0,0,0,0,"Ninguna",NA,NA,282,335,6,"Servicios sociales y de salud","Profesionales","40311"
2021,1,43,6,"TQRMNORPRHJMKPCDEFMDB00669399",1,1,1,2,51,1,3,60000,0,0,0,0,"Ninguna",NA,NA,214,258,6,"Administracion publica, defensa y seguridad social","Profesionales","81331"
2021,1,43,6,"TQRMNORPRHJMKPCDEFMDB00669399",1,2,8,2,47,1,3,55000,0,0,0,0,"Ninguna",NA,NA,214,246,6,"Comercio","Operativos","10333"
2021,1,43,6,"TQRMNORPSHJMKPCDEFMDB00669400",1,1,1,1,49,1,3,65000,0,1,0,1,"Baja",NA,NA,275,329,5,"Construccion","Técnicos","72332"
2021,1,43,6,"TQRMNORPTHJMKPCDEFMDB00669401",1,1,1,2,56,1,3,5000,1,1,1,3,"Alta",NA,NA,260,339,2,"Servicio domestico","No calificados","55314"
