"ANO4","TRIMESTRE","REGION","AGLOMERADO","CODUSU","NRO_HOGAR","COMPONENTE","CH03","CH04","CH06","ESTADO","CAT_OCUP","P21","precario_ingreso_num","precario_jornada_num","precario_contrato_num","num_dimensiones","indice_precariedad_cat","EMPLEO","SECTOR","PONDERA","PONDIIO","NIVEL_ED","caes_eph_label","CALIFICACION","PP04D_COD"
2022,1,43,13,"TQRMNORWXHKLKTCDEGJBF00777345",1,2,2,1,60,1,2,50000,0,0,1,1,"Baja",NA,NA,836,933,6,"Industria manufacturera","Operativos","10133"
2022,1,43,13,"TQRMNOSQYHKOMLCDEGJBF00777346",1,1,1,1,29,1,3,35000,1,0,0,1,"Baja",NA,NA,709,731,3,"Servicios financieros, de alquiler y empresariales","Operativos","56323"
2022,1,43,14,"TQRMNOQTVHJNKPCDEGKDB00676356",1,1,1,1,33,1,3,80000,0,0,1,1,"Baja",NA,NA,95,105,5,"Servicios sociales y de salud","Técnicos","40332"
2022,1,43,14,"TQRMNOQTVHJNKPCDEGKDB00676356",1,2,2,2,28,1,3,90000,0,1,0,1,"Baja",NA,NA,95,122,6,"Servicios sociales y de salud","Técnicos","40332"
2022,1,43,3,"TQRMNORVTHJLLLCDEFJAH00665794",1,1,1,1,28,1,3,180000,0,0,0,0,"Ninguna",NA,NA,397,567,6,"Industria manufacturera","Profesionales","80331"
2022,1,43,3,"TQRMNORVTHJLLLCDEFJAH00665794",1,2,2,1,26,1,2,-9,NA,1,1,2,"Media",NA,NA,397,0,6,"Ensenanza","Técnicos","41132"
2022,1,40,29,"TQRMNOPTUHJMLOCDEHPJB00687622",1,2,3,2,57,1,3,87000,0,0,1,1,"Baja",NA,NA,357,385,3,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,40,29,"TQRMNOPTUHJMLOCDEHPJB00687622",1,3,4,1,55,1,3,75000,0,1,0,1,"Baja",NA,NA,357,420,5,"Comercio","Operativos","30203"
2022,1,40,29,"TQRMNOPTUHJMLOCDEHPJB00687622",1,7,3,1,47,1,3,70000,0,0,1,1,"Baja",NA,NA,357,412,4,"Comercio","Operativos","30333"
2022,1,40,19,"TQRMNOPTPHJOKMCDEGPDJ00680208",1,1,1,2,40,1,3,10000,1,1,1,3,"Alta",NA,NA,68,68,4,"Servicio domestico","No calificados","55314"
2022,1,40,19,"TQRMNOPTPHJOKMCDEGPDJ00680208",1,3,3,1,16,1,3,6000,1,0,1,2,"Media",NA,NA,68,69,2,"Otros servicios comunitarios, sociales y personales","Técnicos","51312"
2022,1,44,9,"TQRMNOQTRHLLLMCDEFPCH00776897",1,1,1,1,32,1,3,150000,0,1,0,1,"Baja",NA,NA,349,355,3,"Actividades no bien especificadas","Técnicos","82312"
2022,1,44,9,"TQRMNORQUHMOKUCDEFPCH00702579",1,2,1,1,53,1,3,90000,0,0,0,0,"Ninguna",NA,NA,203,202,2,"Otras ramas","No calificados","56314"
2022,1,44,9,"TQRMNORQUHMOKUCDEFPCH00702579",1,3,8,1,49,1,3,80000,0,0,0,0,"Ninguna",NA,NA,203,202,4,"Servicios sociales y de salud","Operativos","10333"
2022,1,44,9,"TQRMNORQUHMOKUCDEFPCH00702579",1,4,8,1,33,1,3,80000,0,0,0,0,"Ninguna",NA,NA,203,202,4,"Comercio","No calificados","32314"
2022,1,43,14,"TQRMNOPRWHLOKQCDEGKDB00716296",1,1,1,2,40,1,1,150000,0,0,0,0,"Ninguna",NA,NA,109,203,6,"Comercio","Profesionales","06001"
2022,1,43,14,"TQRMNOPRWHLOKQCDEGKDB00716296",1,2,2,1,40,1,1,250000,0,1,0,1,"Baja",NA,NA,109,224,6,"Comercio","Profesionales","06001"
2022,1,43,14,"TQRMNOQXXHJMKSCDEGKDB00777576",1,1,1,1,37,1,2,15000,1,1,1,3,"Alta",NA,NA,95,184,4,"Industria manufacturera","Operativos","80123"
2022,1,43,3,"TQRMNOSWXHLMLOCDEFJAH00714665",1,2,2,1,28,1,3,90000,0,1,0,1,"Baja",NA,NA,320,747,3,"Otras ramas","No calificados","72314"
2022,1,1,33,"TQRMNOSXRHJMTRCDEIJAH00693084",1,1,1,2,47,1,2,20000,1,1,1,3,"Alta",NA,NA,1199,1795,3,"Comercio","Operativos","30113"
2022,1,1,33,"TQRMNOSXXHKOKMCDEIJAH00780170",1,1,1,2,52,1,3,4200,1,0,0,1,"Baja",NA,NA,2812,3132,3,"Servicio domestico","No calificados","55314"
2022,1,44,91,"TQRMNORRSHLMKUCDEOHCH00720246",1,1,1,2,53,1,3,75000,0,0,0,0,"Ninguna",NA,NA,143,146,6,"Ensenanza","Técnicos","41312"
2022,1,44,91,"TQRMNORRSHLMKUCDEOHCH00720246",1,2,2,1,55,1,2,100000,0,1,1,2,"Media",NA,NA,143,154,3,"Comercio","Operativos","30113"
2022,1,44,91,"TQRMNORRSHLMKUCDEOHCH00720246",1,3,3,2,24,1,3,40000,1,0,1,2,"Media",NA,NA,143,148,5,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,44,91,"TQRMNORRSHLMKUCDEOHCH00720246",1,4,3,1,27,1,2,19200,1,1,1,3,"Alta",NA,NA,143,165,5,"Ensenanza","Técnicos","41112"
2022,1,42,27,"TQRMNOPRVHLLKRCDEHNHB00717580",1,1,1,2,33,1,3,34000,1,0,0,1,"Baja",NA,NA,359,355,5,"Comercio","Operativos","30333"
2022,1,42,27,"TQRMNOPRVHLLKRCDEHNHB00717580",1,2,2,1,32,1,2,35000,1,1,1,3,"Alta",NA,NA,359,360,4,"Comercio","Operativos","82113"
2022,1,44,93,"TQRMNOQWRHKOKOCDEOJAH00781566",1,1,1,1,34,1,3,52000,0,0,0,0,"Ninguna",NA,NA,58,50,2,"Actividades primarias","No calificados","60314"
2022,1,40,19,"TQRMNORWPHMLLLCDEGPDJ00699989",1,1,1,1,39,1,3,65000,0,1,0,1,"Baja",NA,NA,134,133,4,"Administracion publica, defensa y seguridad social","Operativos","48333"
2022,1,40,19,"TQRMNORWPHMLLLCDEGPDJ00699989",1,2,2,2,42,1,2,55000,0,1,1,2,"Media",NA,NA,134,133,6,"Servicios sociales y de salud","Técnicos","40112"
2022,1,40,22,"TQRMNOPVPHMLKQCDEHIBB00701816",1,1,1,2,52,1,3,50000,0,0,0,0,"Ninguna",NA,NA,109,127,5,"Ensenanza","Operativos","10333"
2022,1,40,19,"TQRMNORVXHMLLLCDEGPDJ00701587",1,1,1,2,37,1,3,30000,1,0,1,2,"Media",NA,NA,176,176,4,"Comercio","No calificados","30314"
2022,1,40,19,"TQRMNORVXHMLLLCDEGPDJ00701587",1,2,2,1,36,1,2,50000,0,1,1,2,"Media",NA,NA,176,176,4,"Comercio","Operativos","30133"
2022,1,43,34,"TQRMNORPRHJOMLCDEIKAH00694233",1,1,1,1,49,1,2,50000,0,0,1,1,"Baja",NA,NA,734,1390,2,"Construccion","Operativos","72113"
2022,1,40,19,"TQRMNOPQRHLNLOCDEGPDJ00778227",1,1,1,1,36,1,2,30000,1,1,1,3,"Alta",NA,NA,131,131,1,"Otros servicios comunitarios, sociales y personales","Operativos","58113"
2022,1,40,19,"TQRMNOPRXHJNKTCDEGPDJ00680197",3,1,1,1,28,1,2,22000,1,1,1,3,"Alta",NA,NA,163,162,4,"Industria manufacturera","Operativos","53113"
2022,1,40,19,"TQRMNOSRXHKMKSCDEGPDJ00778228",1,1,1,1,37,1,3,48000,0,1,1,2,"Media",NA,NA,131,131,4,"Industria manufacturera","Operativos","80313"
2022,1,40,19,"TQRMNOPRXHJNKTCDEGPDJ00680197",1,1,1,2,41,1,2,25000,1,1,1,3,"Alta",NA,NA,111,110,4,"Comercio","Operativos","30113"
2022,1,40,19,"TQRMNOPRXHJNKTCDEGPDJ00680197",1,2,2,1,43,1,2,22000,1,1,1,3,"Alta",NA,NA,111,111,3,"Construccion","Operativos","72113"
2022,1,43,4,"TQRMNOSPTHMKKRCDEFKID00775939",1,1,1,1,60,1,3,200000,0,1,0,1,"Baja",NA,NA,1078,1555,5,"Transporte, almacenamiento y comunicaciones","Profesionales","03001"
2022,1,43,4,"TQRMNOSPTHMKKRCDEFKID00775939",1,2,2,2,51,1,3,150000,0,0,0,0,"Ninguna",NA,NA,1078,1532,6,"Transporte, almacenamiento y comunicaciones","Operativos","20333"
2022,1,1,32,"TQRMNOPRQHMKNNCDEIIAD00779791",1,2,2,2,60,1,3,90000,0,0,0,0,"Ninguna",NA,NA,624,916,4,"Servicios financieros, de alquiler y empresariales","Operativos","20333"
2022,1,1,32,"TQRMNOPRQHMKNNCDEIIAD00779791",1,3,3,2,32,1,3,58500,0,0,0,0,"Ninguna",NA,NA,624,916,5,"Ensenanza","Técnicos","41332"
2022,1,40,29,"TQRMNOPTVHKMLNCDEHPJB00779286",1,1,1,1,39,1,3,100000,0,1,0,1,"Baja",NA,NA,369,418,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,40,29,"TQRMNOPTVHKMLNCDEHPJB00779286",1,2,2,2,33,1,3,-9,NA,0,1,1,"Baja",NA,NA,369,0,4,"Comercio","Operativos","31313"
2022,1,44,17,"TQRMNOQYUHJKKOCDEGNFJ00716572",1,1,1,1,28,1,3,120000,0,1,0,1,"Baja",NA,NA,363,385,6,"Actividades primarias","Profesionales","70331"
2022,1,40,23,"TQSMNORTQHLOLRCDEHJGH00717228",1,1,1,2,29,1,3,38000,1,0,1,2,"Media",NA,NA,277,276,4,"Hoteles y restaurantes","Operativos","20333"
2022,1,40,23,"TQSMNORTQHLOLRCDEHJGH00717228",1,2,2,1,27,1,3,58000,0,1,0,1,"Baja",NA,NA,277,276,4,"Comercio","Operativos","36333"
2022,1,44,91,"TQRMNOPUVHKMKNCDEOHCH00781404",1,2,2,2,59,1,3,25000,1,1,0,2,"Media",NA,NA,63,65,4,"Servicio domestico","No calificados","55314"
2022,1,42,26,"TQRMNOPRRHJMKNCDEHMHF00685321",1,1,1,2,53,1,3,100000,0,1,0,1,"Baja",NA,NA,101,108,6,"Servicios sociales y de salud","Técnicos","40312"
2022,1,40,19,"TQRMNOQVVHJLLNCDEGPDJ00680155",1,1,1,1,52,1,3,60000,0,0,0,0,"Ninguna",NA,NA,171,171,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,41,15,"TQRMNOTWYHKOLPCDEGLDF00777832",1,1,1,1,24,1,3,46000,1,0,1,2,"Media",NA,NA,250,283,4,"Construccion","No calificados","72314"
2022,1,44,20,"TQRMNOTUTHLLKOCDEHGHJ00716967",1,1,1,1,31,1,3,55000,0,0,0,0,"Ninguna",NA,NA,181,202,6,"Ensenanza","Técnicos","41312"
2022,1,43,36,"TQRMNOPWUHLMLOCDEIMBF00719901",1,2,3,1,40,1,3,30000,1,1,1,3,"Alta",NA,NA,165,163,4,"Otros servicios comunitarios, sociales y personales","Operativos","30333"
2022,1,43,36,"TQRMNOPWWHLMLOCDEIMBF00719982",1,1,1,1,57,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,145,0,6,"Comercio","Operativos","30333"
2022,1,43,36,"TQRMNOPWWHLMLOCDEIMBF00719982",1,2,2,2,50,1,3,-9,NA,0,1,1,"Baja",NA,NA,145,0,6,"Ensenanza","Operativos","41313"
2022,1,41,12,"TQRMNOSPSHMOLPCDEGIBJ00698746",1,2,2,2,46,1,3,16500,1,0,1,2,"Media",NA,NA,286,287,3,"Administracion publica, defensa y seguridad social","No calificados","56314"
2022,1,41,12,"TQRMNOSPSHMOLPCDEGIBJ00698746",1,3,3,1,26,1,3,30000,1,0,1,2,"Media",NA,NA,286,288,1,"Construccion","No calificados","72314"
2022,1,44,93,"TQRMNORVUHJOLNCDEOJAH00697830",1,1,1,1,26,1,3,35000,1,0,1,2,"Media",NA,NA,110,114,2,"Construccion","No calificados","72314"
2022,1,43,5,"TQRMNOPXXHJOLQCDEFLID00700471",1,1,1,1,39,1,3,-9,NA,0,1,1,"Baja",NA,NA,292,0,2,"Construccion","Operativos","72313"
2022,1,43,5,"TQRMNOPXXHJOLQCDEFLID00700471",1,2,2,2,34,1,3,-9,NA,0,1,1,"Baja",NA,NA,292,0,2,"Servicio domestico","No calificados","55314"
2022,1,43,3,"TQRMNOPQQHMMKTCDEFJAH00698751",2,1,1,2,26,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,416,0,6,"Administracion publica, defensa y seguridad social","Técnicos","10202"
2022,1,43,3,"TQRMNOPQQHMMKTCDEFJAH00698751",2,2,2,1,26,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,416,0,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,44,93,"TQRMNOPPUHJMKMCDEOJAH00697754",1,1,1,1,34,1,3,60000,0,0,0,0,"Ninguna",NA,NA,44,52,4,"Servicios sociales y de salud","Operativos","46333"
2022,1,44,93,"TQRMNOPPUHJMKMCDEOJAH00697754",1,2,2,2,28,1,3,30000,1,0,1,2,"Media",NA,NA,44,51,4,"Servicio domestico","No calificados","57314"
2022,1,41,8,"TQRMNOQUVHJMLMCDEFOCD00715519",1,1,1,1,48,1,2,30000,1,1,1,3,"Alta",NA,NA,314,347,4,"Otros servicios comunitarios, sociales y personales","Técnicos","82112"
2022,1,43,13,"TQRMNOPPYHMMMPCDEGJBF00701872",1,2,3,1,50,1,3,15000,1,1,1,3,"Alta",NA,NA,636,675,3,"Comercio","No calificados","30314"
2022,1,43,14,"TQSMNOPYSHKOKNCDEGKDB00777590",1,1,1,2,25,1,3,-9,NA,0,1,1,"Baja",NA,NA,168,0,5,"Servicio domestico","No calificados","57314"
2022,1,43,14,"TQTMNOPYSHKOKNCDEGKDB00777591",1,2,3,1,23,1,2,5000,1,1,1,3,"Alta",NA,NA,164,305,5,"Construccion","Operativos","58113"
2022,1,40,25,"TQRMNOTWPHJOLNCDEHLEH00684364",1,1,1,2,51,1,3,45000,1,1,0,2,"Media",NA,NA,113,117,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,40,23,"TQRMNOPYXHMKLMCDEHJGH00701950",1,1,1,2,42,1,3,90000,0,0,0,0,"Ninguna",NA,NA,255,258,6,"Otros servicios comunitarios, sociales y personales","Operativos","10333"
2022,1,40,23,"TQRMNOPPUHLMLNCDEHJGH00717243",1,3,3,1,34,1,3,100000,0,1,0,1,"Baja",NA,NA,322,325,4,"Industria manufacturera","Operativos","80323"
2022,1,1,33,"TQRMNOQXSHJOQOCDEIJAH00718993",1,2,3,1,68,1,3,20000,1,0,1,2,"Media",NA,NA,2487,4030,4,"Industria manufacturera","Operativos","80313"
2022,1,1,32,"TQRMNOSWUHMNNRCDEIIAD00698106",1,1,1,1,41,1,3,58000,0,0,0,0,"Ninguna",NA,NA,5341,9575,4,"Otros servicios comunitarios, sociales y personales","Operativos","56313"
2022,1,43,4,"TQRMNORTSHMOLUCDEFKID00700388",1,3,3,2,21,1,3,17500,1,1,1,3,"Alta",NA,NA,486,614,4,"Servicio domestico","No calificados","55314"
2022,1,43,2,"TQRMNORUQHMOLQCDEFIAH00698627",1,2,6,1,55,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,413,0,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,43,2,"TQRMNORUQHMOLQCDEFIAH00698627",1,3,3,1,23,1,3,-9,NA,1,1,2,"Media",NA,NA,413,0,3,"Hoteles y restaurantes","Operativos","32323"
2022,1,1,33,"TQRMNOPSUHMMRSCDEIJAH00699650",1,1,1,2,22,1,3,-9,NA,1,0,1,"Baja",NA,NA,1817,0,4,"Comercio","Operativos","30333"
2022,1,1,33,"TQRMNOPSUHMMRSCDEIJAH00699650",1,3,8,1,27,1,3,-9,NA,1,0,1,"Baja",NA,NA,1817,0,6,"Ensenanza","Técnicos","41312"
2022,1,44,93,"TQRMNOQPYHJMKMCDEOJAH00697758",1,1,1,2,46,1,3,89000,0,0,0,0,"Ninguna",NA,NA,75,81,6,"Ensenanza","Operativos","10333"
2022,1,44,93,"TQRMNOQPYHJMKMCDEOJAH00697758",1,2,2,1,51,1,3,100000,0,0,0,0,"Ninguna",NA,NA,75,94,4,"Ensenanza","Profesionales","03001"
2022,1,43,2,"TQRMNORUTHMOLQCDEFIAH00700643",1,1,1,1,37,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,555,0,5,"Industria manufacturera","Operativos","80323"
2022,1,43,2,"TQRMNORUTHMOLQCDEFIAH00700643",1,2,2,2,38,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,555,0,4,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,41,8,"TQRMNORSVHMOLMCDEFOCD00776727",1,1,1,1,39,1,3,30000,1,0,1,2,"Media",NA,NA,312,318,3,"Construccion","Operativos","72313"
2022,1,41,8,"TQRMNOQWUHKOLPCDEFOCD00776706",1,2,2,1,43,1,2,25000,1,1,1,3,"Alta",NA,NA,268,283,7,"Construccion","Operativos","72113"
2022,1,42,10,"TQRMNOPVWHKNKMCDEGGFB00776987",1,3,9,1,34,1,2,18000,1,0,1,2,"Media",NA,NA,239,340,3,"Comercio","Operativos","30133"
2022,1,41,7,"TQRMNOQQRHMOKMCDEFNFF00700116",1,1,1,1,47,1,3,80000,0,0,0,0,"Ninguna",NA,NA,315,403,2,"Administracion publica, defensa y seguridad social","No calificados","56314"
2022,1,41,7,"TQRMNOQQRHMOKMCDEFNFF00700116",1,2,2,2,45,1,3,20000,1,0,1,2,"Media",NA,NA,315,354,2,"Actividades no bien especificadas","Operativos","80323"
2022,1,41,7,"TQRMNOSQPHMOKMCDEFNFF00702124",1,1,1,1,63,1,2,35000,1,0,1,2,"Media",NA,NA,311,384,1,"Construccion","Operativos","72113"
2022,1,41,7,"TQRMNOSQPHMOKMCDEFNFF00702124",1,3,3,1,33,1,2,35000,1,0,1,2,"Media",NA,NA,311,435,4,"Construccion","No calificados","72114"
2022,1,41,7,"TQRMNOPWSHLKKNCDEFNFF00776582",1,1,1,2,45,1,3,-9,NA,1,0,1,"Baja",NA,NA,273,0,6,"Servicios sociales y de salud","Profesionales","40311"
2022,1,43,36,"TQRMNOQWRHKMLOCDEIMBF00781091",1,1,1,2,38,1,3,28800,1,1,1,3,"Alta",NA,NA,154,144,6,"Transporte, almacenamiento y comunicaciones","Operativos","34313"
2022,1,43,36,"TQRMNOQUXHJMLQCDEIMBF00695121",1,1,1,1,65,1,2,20000,1,1,1,3,"Alta",NA,NA,102,103,3,"Comercio","Operativos","82113"
2022,1,40,19,"TQRMNOSPQHMMLPCDEGPDJ00699135",1,2,2,2,57,1,3,60000,0,0,0,0,"Ninguna",NA,NA,162,162,6,"Servicios sociales y de salud","Técnicos","40312"
2022,1,40,19,"TQRMNOSPQHMMLPCDEGPDJ00699135",1,4,4,1,32,1,3,35000,1,1,0,2,"Media",NA,NA,162,162,4,"Industria manufacturera","Operativos","80323"
2022,1,40,19,"TQRMNOSPQHMMLPCDEGPDJ00699135",1,6,3,2,32,1,2,15800,1,0,1,2,"Media",NA,NA,162,162,6,"Servicios financieros, de alquiler y empresariales","Técnicos","80132"
2022,1,40,19,"TQRMNOSPQHMMLPCDEGPDJ00699135",1,8,3,2,28,1,3,40000,1,0,1,2,"Media",NA,NA,162,162,6,"Ensenanza","Profesionales","41331"
2022,1,40,19,"TQRMNOQPYHMNLQCDEGPDJ00700747",1,1,1,1,67,1,3,50000,0,0,0,0,"Ninguna",NA,NA,166,165,6,"Administracion publica, defensa y seguridad social","Operativos","72313"
2022,1,40,19,"TQRMNOQPYHMNLQCDEGPDJ00700747",1,3,3,1,29,1,3,14400,1,1,1,3,"Alta",NA,NA,166,166,4,"Hoteles y restaurantes","Operativos","34323"
2022,1,40,19,"TQRMNOQPYHMNLQCDEGPDJ00700747",1,4,3,1,33,1,3,30000,1,0,0,1,"Baja",NA,NA,166,166,4,"Transporte, almacenamiento y comunicaciones","Operativos","34323"
2022,1,42,27,"TQRMNOQYYHMMLOCDEHNHB00699815",1,1,1,2,36,1,2,25600,1,0,1,2,"Media",NA,NA,263,264,2,"Comercio","Operativos","30113"
2022,1,41,12,"TQTMNOTWUHJOKPCDEGIBJ00715919",1,1,1,1,34,1,3,50000,0,1,1,2,"Media",NA,NA,368,369,3,"Comercio","No calificados","82314"
2022,1,44,93,"TQRMNOPWYHKMKOCDEOJAH00781558",1,1,1,1,51,1,2,60000,0,0,1,1,"Baja",NA,NA,127,150,1,"Construccion","Operativos","72113"
2022,1,40,25,"TQRMNOSSQHJMLLCDEHLEH00684322",2,1,1,2,48,1,3,25000,1,0,1,2,"Media",NA,NA,130,138,6,"Servicio domestico","No calificados","57314"
2022,1,40,25,"TQRMNOSSQHJMLLCDEHLEH00684322",2,2,3,2,26,1,3,55000,0,0,0,0,"Ninguna",NA,NA,130,144,6,"Administracion publica, defensa y seguridad social","Operativos","10333"
2022,1,40,25,"TQRMNOSSQHJMLLCDEHLEH00684322",2,5,4,1,28,1,3,50000,0,0,0,0,"Ninguna",NA,NA,130,148,6,"Administracion publica, defensa y seguridad social","Operativos","48313"
2022,1,43,2,"TQRMNOQWSHJMMLCDEFIAH00664984",1,2,2,2,55,1,2,-9,NA,1,1,2,"Media",NA,NA,587,0,5,"Servicios financieros, de alquiler y empresariales","Operativos","30133"
2022,1,43,2,"TQRMNOQWSHJMMLCDEFIAH00664984",1,3,3,2,21,1,3,-9,NA,0,0,0,"Ninguna",NA,NA,587,0,5,"Comercio","Operativos","30333"
2022,1,43,2,"TQRMNOQWUHJMMLCDEFIAH00664985",1,1,1,1,46,1,3,-9,NA,1,0,1,"Baja",NA,NA,551,0,6,"Otros servicios comunitarios, sociales y personales","Operativos","56313"
2022,1,43,2,"TQRMNOQWUHJMMLCDEFIAH00664985",1,2,2,2,49,1,3,70000,0,0,0,0,"Ninguna",NA,NA,551,1800,6,"Ensenanza","Técnicos","41312"
2022,1,44,93,"TQRMNOQPPHJOKQCDEOJAH00697821",1,1,1,1,49,1,3,60000,0,1,0,1,"Baja",NA,NA,56,58,6,"Ensenanza","Operativos","10333"
2022,1,44,93,"TQRMNOQPPHJOKQCDEOJAH00697821",1,2,2,2,47,1,3,78000,0,0,0,0,"Ninguna",NA,NA,56,57,6,"Ensenanza","Operativos","10333"
2022,1,40,22,"TQRMNORQXHMOKNCDEHIBB00701815",1,1,1,2,34,1,3,16000,1,0,1,2,"Media",NA,NA,105,105,1,"Servicios sociales y de salud","No calificados","56314"
2022,1,41,15,"TQTMNORWXHMOKOCDEGLDF00777817",1,1,1,1,47,1,3,40000,1,1,1,3,"Alta",NA,NA,174,184,4,"Construccion","No calificados","72314"
2022,1,41,15,"TQTMNORWXHMOKOCDEGLDF00777817",1,2,2,2,41,1,2,10000,1,1,1,3,"Alta",NA,NA,174,209,2,"Industria manufacturera","Operativos","82123"
2022,1,40,29,"TQRMNOPRUHLLKTCDEHPJB00779279",1,1,1,1,36,1,3,200000,0,0,0,0,"Ninguna",NA,NA,517,581,5,"Industria manufacturera","Operativos","30333"
2022,1,40,29,"TQRMNOPRUHLLKTCDEHPJB00779279",1,2,2,2,36,1,3,127000,0,0,0,0,"Ninguna",NA,NA,517,571,6,"Servicios financieros, de alquiler y empresariales","Profesionales","42331"
2022,1,44,91,"TQRMNOPQWHLOKMCDEOHCH00781396",1,1,1,1,48,1,3,140000,0,0,0,0,"Ninguna",NA,NA,86,86,2,"Actividades primarias","Operativos","64313"
2022,1,44,91,"TQRMNOPQWHLOKMCDEOHCH00781396",1,2,2,2,40,1,2,65000,0,0,1,1,"Baja",NA,NA,86,90,5,"Servicios sociales y de salud","Técnicos","40112"
2022,1,1,33,"TQRMNOUQPHLKRSCDEIJAH00780153",1,1,1,2,27,1,3,-9,NA,0,1,1,"Baja",NA,NA,4722,0,4,"Servicios sociales y de salud","No calificados","56314"
2022,1,1,33,"TQRMNOUQPHLKRSCDEIJAH00780153",1,2,2,1,30,1,3,-9,NA,0,1,1,"Baja",NA,NA,4722,0,5,"Servicios sociales y de salud","Operativos","10333"
2022,1,42,26,"TQRMNOPRRHLLLLCDEHMHF00717538",1,1,1,2,61,1,3,40000,1,0,0,1,"Baja",NA,NA,236,267,2,"Administracion publica, defensa y seguridad social","Operativos","34323"
2022,1,43,13,"TQRMNOSQYHKOMLCDEGJBF00777346",1,3,6,2,59,1,3,27000,1,0,0,1,"Baja",NA,NA,709,772,3,"Servicio domestico","No calificados","55314"
2022,1,43,13,"TQRMNOSQYHKOMLCDEGJBF00777346",1,4,8,1,38,1,3,38000,1,1,0,2,"Media",NA,NA,709,768,1,"Construccion","Operativos","72313"
2022,1,43,13,"TQRMNOPUVHLOMNCDEGJBF00716101",1,1,1,2,34,1,3,80000,0,0,0,0,"Ninguna",NA,NA,653,667,4,"Transporte, almacenamiento y comunicaciones","Operativos","34323"
